代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600519.SH,贵州茅台,2003-06-17,4.1326,4.1359,4.1424,4.0788,4.1017,299430,7523686,-0.031,-0.7498,25.1267,0.3807,1978047500,N/A,6916250000,78650000,0,275000000,18.3553,2.4243,3.7693,-39.2681,
600519.SH,贵州茅台,2003-06-18,4.1017,4.1017,4.1506,4.069,4.0805,318483,8004964,-0.0212,-0.5169,25.1347,0.4049,1967823000,N/A,6880500000,78650000,0,275000000,18.2604,2.4118,3.7498,-39.0651,
600519.SH,贵州茅台,2003-06-19,4.0805,4.0837,4.118,4.0364,4.0609,326009,8113184,-0.0196,-0.4796,24.8864,0.4145,1958385000,N/A,6847500000,78650000,0,275000000,18.1728,2.4002,3.7318,-38.8778,
600519.SH,贵州茅台,2003-06-20,4.0609,4.069,4.1098,4.0527,4.0772,167090,4175134,0.0163,0.4016,24.9873,0.2124,1966250000,N/A,6875000000,78650000,0,275000000,18.2458,2.4099,3.7468,-39.0339,
600519.SH,贵州茅台,2003-06-23,4.0772,4.0772,4.1995,4.069,4.1457,781120,19907731,0.0685,1.68,25.4861,0.9932,1999283000,N/A,6990500000,78650000,0,275000000,18.5524,2.4504,3.8097,-39.6897,
600519.SH,贵州茅台,2003-06-24,4.1457,4.1457,4.1718,4.1261,4.1555,169436,4313862,0.0098,0.236,25.4601,0.2154,2004002000,N/A,7007000000,78650000,0,275000000,18.5961,2.4561,3.8187,-39.7834,
600519.SH,贵州茅台,2003-06-25,4.1555,4.1555,4.224,4.1359,4.1506,420470,10783228,-0.0049,-0.1177,25.6457,0.5346,2001642500,N/A,6998750000,78650000,0,275000000,18.5743,2.4533,3.8142,-39.7365,
600519.SH,贵州茅台,2003-06-26,4.1506,4.1506,4.1832,4.0495,4.1082,447705,11265141,-0.0424,-1.0216,25.162,0.5692,1981193500,N/A,6927250000,78650000,0,275000000,18.3845,2.4282,3.7753,-39.3306,
600519.SH,贵州茅台,2003-06-27,4.1082,4.1098,4.1424,4.0609,4.0723,271970,6835321,-0.0359,-0.8734,25.1326,0.3458,1963890500,N/A,6866750000,78650000,0,275000000,18.2239,2.407,3.7423,-38.9871,
600519.SH,贵州茅台,2003-06-30,4.0723,4.0772,4.0935,4.069,4.0707,352014,8803181,-0.0016,-0.04,25.008,0.4476,1963104000,N/A,6864000000,78650000,0,275000000,18.2166,2.406,3.7408,-38.9715,
600519.SH,贵州茅台,2003-07-01,4.0707,4.0609,4.1261,4.0609,4.1163,488577,12302828,0.0457,1.1218,25.1809,0.6212,1985126000,N/A,6941000000,78650000,0,275000000,18.421,2.433,3.7828,-39.4086,
600519.SH,贵州茅台,2003-07-02,4.1163,4.1098,4.1098,4.0772,4.0935,133689,3354437,-0.0228,-0.5547,25.0913,0.17,1974115000,N/A,6902500000,78650000,0,275000000,18.3188,2.4195,3.7618,-39.1901,
600519.SH,贵州茅台,2003-07-03,4.0935,4.0968,4.118,4.0593,4.0837,287867,7192931,-0.0098,-0.239,24.987,0.366,1969396000,N/A,6886000000,78650000,0,275000000,18.275,2.4137,3.7528,-39.0964,
600519.SH,贵州茅台,2003-07-04,4.0837,4.0772,4.0984,4.069,4.0756,219720,5492526,-0.0082,-0.1997,24.9978,0.2794,1965463500,N/A,6872250000,78650000,0,275000000,18.2385,2.4089,3.7453,-39.0183,
600519.SH,贵州茅台,2003-07-07,4.0756,4.0788,4.0919,4.0446,4.056,166992,4154239,-0.0196,-0.4802,24.8769,0.2123,1956025500,N/A,6839250000,78650000,0,275000000,18.1509,2.3973,3.7273,-38.8309,
600519.SH,贵州茅台,2003-07-08,4.056,4.069,4.1066,4.0625,4.1049,227232,5693893,0.0489,1.2063,25.0576,0.2889,1979620500,N/A,6921750000,78650000,0,275000000,18.3699,2.4263,3.7723,-39.2993,
600519.SH,贵州茅台,2003-07-09,4.1049,4.1033,4.1082,4.0739,4.0854,148399,3722710,-0.0196,-0.4768,25.0858,0.1887,1970182500,N/A,6888750000,78650000,0,275000000,18.2823,2.4147,3.7543,-39.112,
600519.SH,贵州茅台,2003-07-10,4.0854,4.1082,4.1979,4.0821,4.1799,628810,16057693,0.0946,2.3154,25.5366,0.7995,2015799500,N/A,7048250000,78650000,0,275000000,18.7056,2.4706,3.8412,-40.0176,
600519.SH,贵州茅台,2003-07-11,4.1799,4.1881,4.2207,4.1734,4.1914,576371,14825594,0.0114,0.2731,25.7223,0.7328,2021305000,N/A,7067500000,78650000,0,275000000,18.7567,2.4774,3.8517,-40.1269,
600519.SH,贵州茅台,2003-07-14,4.1914,4.2402,4.3396,4.195,4.2998,867430,20533771,0.1085,2.5884,23.672,1.0026,2057326700,N/A,7193450000,86515000,0,302500000,19.091,2.5215,3.9204,-40.842,
600519.SH,贵州茅台,2003-07-15,4.2998,4.2854,4.374,4.2637,4.3197,666082,15884705,0.0199,0.4626,23.848,0.7699,2066843350,N/A,7226725000,86515000,0,302500000,19.1793,2.5332,3.9385,-41.0309,
600519.SH,贵州茅台,2003-07-16,4.3197,4.3215,4.3758,4.3143,4.3451,779619,18717481,0.0253,0.586,24.0085,0.9011,2078955450,N/A,7269075000,86515000,0,302500000,19.2917,2.548,3.9616,-41.2713,
600519.SH,贵州茅台,2003-07-17,4.3451,4.3487,4.43,4.3396,4.3758,997825,24185340,0.0307,0.7074,24.2381,1.1534,2093663000,N/A,7320500000,86515000,0,302500000,19.4282,2.566,3.9896,-41.5633,
600519.SH,贵州茅台,2003-07-18,4.3758,4.3758,4.3939,4.251,4.2691,962967,23126678,-0.1067,-2.438,24.0161,1.1131,2042619150,N/A,7142025000,86515000,0,302500000,18.9545,2.5035,3.8923,-40.55,
600519.SH,贵州茅台,2003-07-21,4.2691,4.2492,4.2998,4.2239,4.2854,711248,16722758,0.0163,0.3812,23.5119,0.8221,2050405500,N/A,7169250000,86515000,0,302500000,19.0267,2.513,3.9072,-40.7046,
600519.SH,贵州茅台,2003-07-22,4.2854,4.2691,4.3306,4.2691,4.3071,310943,7381958,0.0217,0.5063,23.7406,0.3594,2060787300,N/A,7205550000,86515000,0,302500000,19.1231,2.5257,3.9269,-40.9107,
600519.SH,贵州茅台,2003-07-23,4.3071,4.3071,4.3306,4.2673,4.3089,559227,13316655,0.0018,0.042,23.8126,0.6464,2061652450,N/A,7208575000,86515000,0,302500000,19.1311,2.5268,3.9286,-40.9278,
600519.SH,贵州茅台,2003-07-24,4.3089,4.3089,4.3089,4.2673,4.2763,145051,3437577,-0.0325,-0.7554,23.6991,0.1677,2046079750,N/A,7154125000,86515000,0,302500000,18.9866,2.5077,3.8989,-40.6187,
600519.SH,贵州茅台,2003-07-25,4.2763,4.2763,4.2854,4.1805,4.2131,287594,6717751,-0.0633,-1.4799,23.3585,0.3324,2015799500,N/A,7048250000,86515000,0,302500000,18.7056,2.4706,3.8412,-40.0176,
600519.SH,贵州茅台,2003-07-28,4.2131,4.2221,4.2311,4.195,4.2004,188548,4383607,-0.0127,-0.3004,23.2493,0.2179,2009743450,N/A,7027075000,86515000,0,302500000,18.6494,2.4632,3.8297,-39.8973,
600519.SH,贵州茅台,2003-07-29,4.2004,4.2221,4.2474,4.195,4.2311,130378,3043368,0.0307,0.7318,23.3426,0.1507,2024451000,N/A,7078500000,86515000,0,302500000,18.7859,2.4812,3.8577,-40.1893,
600519.SH,贵州茅台,2003-07-30,4.2311,4.2637,4.2637,4.1914,4.2221,273090,6375509,-0.009,-0.2137,23.3458,0.3157,2020125250,N/A,7063375000,86515000,0,302500000,18.7458,2.4759,3.8495,-40.1034,
600519.SH,贵州茅台,2003-07-31,4.2221,4.2221,4.2221,4.1443,4.1859,224938,5205478,-0.0362,-0.8565,23.1418,0.26,2002822250,N/A,7002875000,86515000,0,302500000,18.5852,2.4547,3.8165,-39.7599,
600519.SH,贵州茅台,2003-08-01,4.1859,4.1588,4.1823,4.1136,4.1389,325583,7459787,-0.047,-1.1231,22.9121,0.3763,1980328350,N/A,6924225000,86515000,0,302500000,18.3765,2.4271,3.7736,-39.3134,
600519.SH,贵州茅台,2003-08-04,4.1389,4.1226,4.1407,4.0865,4.1389,270968,6168033,0,0,22.763,0.3132,1980328350,N/A,6924225000,86515000,0,302500000,18.3765,2.4271,3.7736,-39.3134,
600519.SH,贵州茅台,2003-08-05,4.1389,4.1389,4.1751,4.1136,4.1733,193039,4411194,0.0344,0.8301,22.8513,0.2231,1996766200,N/A,6981700000,86515000,0,302500000,18.529,2.4473,3.805,-39.6397,
600519.SH,贵州茅台,2003-08-06,4.1733,4.1733,4.1986,4.1425,4.195,228444,5272928,0.0217,0.5199,23.0819,0.2641,2007148000,N/A,7018000000,86515000,0,302500000,18.6253,2.46,3.8247,-39.8458,
600519.SH,贵州茅台,2003-08-07,4.195,4.1588,4.1769,4.1462,4.1624,75057,1725955,-0.0325,-0.7759,22.9953,0.0868,1991575300,N/A,6963550000,86515000,0,302500000,18.4808,2.4409,3.7951,-39.5367,
600519.SH,贵州茅台,2003-08-08,4.1624,4.1425,4.1679,4.1064,4.119,186507,4268481,-0.0434,-1.0426,22.8864,0.2156,1970811700,N/A,6890950000,86515000,0,302500000,18.2882,2.4155,3.7555,-39.1245,
600519.SH,贵州茅台,2003-08-11,4.119,4.0883,4.119,4.0883,4.11,99632,2260732,-0.009,-0.2195,22.6908,0.1152,1966485950,N/A,6875825000,86515000,0,302500000,18.248,2.4102,3.7473,-39.0386,
600519.SH,贵州茅台,2003-08-12,4.11,4.1136,4.1769,4.1136,4.157,75207,1725279,0.047,1.1439,22.9404,0.0869,1988979850,N/A,6954475000,86515000,0,302500000,18.4567,2.4377,3.7901,-39.4851,
600519.SH,贵州茅台,2003-08-13,4.157,4.1407,4.1606,4.1407,4.1534,180270,4138095,-0.0036,-0.087,22.955,0.2084,1987249550,N/A,6948425000,86515000,0,302500000,18.4407,2.4356,3.7868,-39.4508,
600519.SH,贵州茅台,2003-08-14,4.1534,4.1245,4.157,4.1172,4.1226,190650,4369482,-0.0307,-0.7401,22.9189,0.2204,1972542000,N/A,6897000000,86515000,0,302500000,18.3042,2.4176,3.7588,-39.1588,
600519.SH,贵州茅台,2003-08-15,4.1226,4.119,4.1389,4.1154,4.1245,92840,2117303,0.0018,0.0439,22.8059,0.1073,1973407150,N/A,6900025000,86515000,0,302500000,18.3122,2.4186,3.7604,-39.176,
600519.SH,贵州茅台,2003-08-18,4.1245,4.1245,4.1335,4.11,4.1136,89030,2029145,-0.0108,-0.263,22.7917,0.1029,1968216250,N/A,6881875000,86515000,0,302500000,18.2641,2.4123,3.7505,-39.073,
600519.SH,贵州茅台,2003-08-19,4.1136,4.1118,4.1371,4.1009,4.119,114097,2595147,0.0054,0.1319,22.7451,0.1319,1970811700,N/A,6890950000,86515000,0,302500000,18.2882,2.4155,3.7555,-39.1245,
600519.SH,贵州茅台,2003-08-20,4.119,4.1226,4.1226,4.0865,4.0991,86875,1967310,-0.0199,-0.4829,22.6453,0.1004,1961295050,N/A,6857675000,86515000,0,302500000,18.1998,2.4038,3.7374,-38.9356,
600519.SH,贵州茅台,2003-08-21,4.0991,4.0955,4.1226,3.7972,4.0142,455128,9879703,-0.085,-2.0732,21.7075,0.5261,1920633000,N/A,6715500000,86515000,0,302500000,17.8225,2.354,3.6599,-38.1283,
600519.SH,贵州茅台,2003-08-22,4.0142,4.0142,4.0576,3.9256,3.9382,386467,8446625,-0.0759,-1.8919,21.856,0.4467,1884296700,N/A,6588450000,86515000,0,302500000,17.4853,2.3094,3.5906,-37.407,
600519.SH,贵州茅台,2003-08-25,3.9382,3.9057,3.9147,3.8514,3.8605,234532,5036822,-0.0778,-1.9743,21.4761,0.2711,1847095250,N/A,6458375000,86515000,0,302500000,17.1401,2.2638,3.5197,-36.6685,
600519.SH,贵州茅台,2003-08-26,3.8605,3.8605,3.8876,3.8514,3.8623,100100,2141565,0.0018,0.0468,21.3943,0.1157,1847960400,N/A,6461400000,86515000,0,302500000,17.1482,2.2649,3.5214,-36.6856,
600519.SH,贵州茅台,2003-08-27,3.8623,3.8623,4.1534,3.8623,3.9545,424621,9547143,0.0922,2.3876,22.4839,0.4908,1892083050,N/A,6615675000,86515000,0,302500000,17.5576,2.319,3.6055,-37.5616,
600519.SH,贵州茅台,2003-08-28,3.9545,3.9075,3.9708,3.893,3.9237,144678,3148383,-0.0307,-0.7773,21.7613,0.1672,1877375500,N/A,6564250000,86515000,0,302500000,17.4211,2.3009,3.5774,-37.2696,
600519.SH,贵州茅台,2003-08-29,3.9237,3.9328,3.9418,3.8514,3.8894,275200,5896174,-0.0344,-0.8756,21.4251,0.3181,1860937650,N/A,6506775000,86515000,0,302500000,17.2686,2.2808,3.5461,-36.9433,
600519.SH,贵州茅台,2003-09-01,3.8894,3.9219,3.9563,3.8623,3.9527,495174,10737291,0.0633,1.6272,21.6839,0.5724,1891217900,N/A,6612650000,86515000,0,302500000,17.5496,2.3179,3.6038,-37.5444,
600519.SH,贵州茅台,2003-09-02,3.9527,3.9454,4.0684,3.9454,3.9943,720637,15963063,0.0416,1.0522,22.1513,0.833,1911116350,N/A,6682225000,86515000,0,302500000,17.7342,2.3423,3.6417,-37.9394,
600519.SH,贵州茅台,2003-09-03,3.9943,3.9961,4.0268,3.9563,3.9906,116140,2555237,-0.0036,-0.0905,22.0014,0.1342,1909386050,N/A,6676175000,86515000,0,302500000,17.7182,2.3402,3.6384,-37.9051,
600519.SH,贵州茅台,2003-09-04,3.9906,3.9925,4.0232,3.9527,3.9581,124451,2733564,-0.0325,-0.8156,21.965,0.1438,1893813350,N/A,6621725000,86515000,0,302500000,17.5736,2.3211,3.6088,-37.5959,
600519.SH,贵州茅台,2003-09-05,3.9581,3.9581,3.9581,3.7972,3.8876,581204,12436931,-0.0705,-1.7816,21.3986,0.6718,1860072500,N/A,6503750000,86515000,0,302500000,17.2606,2.2797,3.5445,-36.9261,
600519.SH,贵州茅台,2003-09-08,3.8876,3.855,3.8876,3.8297,3.8695,181364,3877014,-0.0181,-0.4651,21.377,0.2096,1851421000,N/A,6473500000,86515000,0,302500000,17.1803,2.2691,3.528,-36.7543,
600519.SH,贵州茅台,2003-09-09,3.8695,3.8695,3.884,3.7972,3.8641,356254,7588439,-0.0054,-0.1402,21.3006,0.4118,1848825550,N/A,6464425000,86515000,0,302500000,17.1562,2.266,3.523,-36.7028,
600519.SH,贵州茅台,2003-09-10,3.8641,3.8641,3.9527,3.8171,3.8695,204150,4387546,0.0054,0.1404,21.4918,0.236,1851421000,N/A,6473500000,86515000,0,302500000,17.1803,2.2691,3.528,-36.7543,
600519.SH,贵州茅台,2003-09-11,3.8695,3.8713,3.8858,3.8514,3.855,100995,2160179,-0.0145,-0.3738,21.389,0.1167,1844499800,N/A,6449300000,86515000,0,302500000,17.116,2.2607,3.5148,-36.6169,
600519.SH,贵州茅台,2003-09-12,3.855,3.855,3.855,3.8225,3.837,280319,5941702,-0.0181,-0.469,21.1962,0.324,1835848300,N/A,6419050000,86515000,0,302500000,17.0358,2.2501,3.4983,-36.4452,
600519.SH,贵州茅台,2003-09-15,3.837,3.8351,3.8623,3.7972,3.8153,264887,5601667,-0.0217,-0.5655,21.1474,0.3062,1825466500,N/A,6382750000,86515000,0,302500000,16.9394,2.2373,3.4785,-36.2391,
600519.SH,贵州茅台,2003-09-16,3.8153,3.8153,3.8514,3.7646,3.8189,181172,3803937,0.0036,0.0948,20.9963,0.2094,1827196800,N/A,6388800000,86515000,0,302500000,16.9555,2.2394,3.4818,-36.2734,
600519.SH,贵州茅台,2003-09-17,3.8189,3.8478,3.8605,3.7972,3.7972,678865,14360717,-0.0217,-0.5682,21.154,0.7847,1816815000,N/A,6352500000,86515000,0,302500000,16.8591,2.2267,3.462,-36.0673,
600519.SH,贵州茅台,2003-09-18,3.7972,3.7791,3.8116,3.7791,3.7972,119568,2508659,0,0,20.981,0.1382,1816815000,N/A,6352500000,86515000,0,302500000,16.8591,2.2267,3.462,-36.0673,
600519.SH,贵州茅台,2003-09-19,3.7972,3.7881,3.8153,3.7809,3.7954,383015,8044199,-0.0018,-0.0476,21.0023,0.4427,1815949850,N/A,6349475000,86515000,0,302500000,16.8511,2.2257,3.4604,-36.0502,
600519.SH,贵州茅台,2003-09-22,3.7954,3.8153,3.8153,3.7628,3.7755,118686,2488640,-0.0199,-0.5241,20.9683,0.1372,1806433200,N/A,6316200000,86515000,0,302500000,16.7628,2.214,3.4423,-35.8612,
600519.SH,贵州茅台,2003-09-23,3.7755,3.7791,3.7972,3.7447,3.7755,95552,1991592,0,0,20.843,0.1104,1806433200,N/A,6316200000,86515000,0,302500000,16.7628,2.214,3.4423,-35.8612,
600519.SH,贵州茅台,2003-09-24,3.7755,3.8261,3.837,3.7791,3.8333,228521,4821609,0.0579,1.5326,21.0992,0.2641,1834118000,N/A,6413000000,86515000,0,302500000,17.0197,2.2479,3.495,-36.4108,
600519.SH,贵州茅台,2003-09-25,3.8333,3.8333,3.8333,3.7881,3.8333,213830,4498042,0,0,21.0356,0.2472,1834118000,N/A,6413000000,86515000,0,302500000,17.0197,2.2479,3.495,-36.4108,
600519.SH,贵州茅台,2003-09-26,3.8333,3.8279,3.8695,3.799,3.837,265450,5638160,0.0036,0.0943,21.24,0.3068,1835848300,N/A,6419050000,86515000,0,302500000,17.0358,2.2501,3.4983,-36.4452,
600519.SH,贵州茅台,2003-09-29,3.837,3.8153,3.8315,3.8098,3.8171,188806,3986232,-0.0199,-0.5184,21.1128,0.2182,1826331650,N/A,6385775000,86515000,0,302500000,16.9475,2.2384,3.4802,-36.2563,
600519.SH,贵州茅台,2003-09-30,3.8171,3.8189,3.8677,3.8189,3.8406,144327,3068648,0.0235,0.6158,21.2618,0.1668,1837578600,N/A,6425100000,86515000,0,302500000,17.0518,2.2522,3.5016,-36.4795,
600519.SH,贵州茅台,2003-10-08,3.8406,3.8189,3.8496,3.7972,3.8424,85201,1802810,0.0018,0.0471,21.1595,0.0985,1838443750,N/A,6428125000,86515000,0,302500000,17.0598,2.2532,3.5033,-36.4967,
600519.SH,贵州茅台,2003-10-09,3.8424,3.8333,3.8514,3.8171,3.8333,113520,2406369,-0.009,-0.2353,21.1978,0.1312,1834118000,N/A,6413000000,86515000,0,302500000,17.0197,2.2479,3.495,-36.4108,
600519.SH,贵州茅台,2003-10-10,3.8333,3.8207,3.9147,3.8134,3.9057,133710,2869291,0.0723,1.8868,21.4591,0.1546,1868724000,N/A,6534000000,86515000,0,302500000,17.3408,2.2903,3.561,-37.0978,
600519.SH,贵州茅台,2003-10-13,3.9057,3.9057,3.9237,3.8695,3.9147,161982,3500004,0.009,0.2315,21.6074,0.1872,1873049750,N/A,6549125000,86515000,0,302500000,17.381,2.2956,3.5692,-37.1837,
600519.SH,贵州茅台,2003-10-14,3.9147,3.902,3.9274,3.8749,3.9201,179218,3875773,0.0054,0.1386,21.626,0.2072,1875645200,N/A,6558200000,86515000,0,302500000,17.4051,2.2988,3.5741,-37.2352,
600519.SH,贵州茅台,2003-10-15,3.9201,3.9328,3.9509,3.9093,3.9165,116127,2523298,-0.0036,-0.0923,21.7288,0.1342,1873914900,N/A,6552150000,86515000,0,302500000,17.389,2.2967,3.5709,-37.2009,
600519.SH,贵州茅台,2003-10-16,3.9165,3.9165,3.9328,3.8659,3.8822,149039,3206207,-0.0344,-0.8772,21.5125,0.1723,1857477050,N/A,6494675000,86515000,0,302500000,17.2365,2.2766,3.5395,-36.8746,
600519.SH,贵州茅台,2003-10-17,3.8822,3.8804,3.8822,3.8514,3.8623,82288,1759531,-0.0199,-0.5123,21.3826,0.0951,1847960400,N/A,6461400000,86515000,0,302500000,17.1482,2.2649,3.5214,-36.6856,
600519.SH,贵州茅台,2003-10-20,3.8623,3.8659,3.8876,3.8532,3.8623,92842,1986082,0,0,21.3921,0.1073,1847960400,N/A,6461400000,86515000,0,302500000,17.1482,2.2649,3.5214,-36.6856,
600519.SH,贵州茅台,2003-10-21,3.8623,3.8677,3.8966,3.8623,3.8695,66391,1421413,0.0072,0.1873,21.4097,0.0767,1851421000,N/A,6473500000,86515000,0,302500000,17.1803,2.2691,3.528,-36.7543,
600519.SH,贵州茅台,2003-10-22,3.8695,3.8785,3.9563,3.8785,3.9436,216321,4701448,0.0741,1.9159,21.7337,0.25,1886892150,N/A,6597525000,86515000,0,302500000,17.5094,2.3126,3.5956,-37.4585,
600519.SH,贵州茅台,2003-10-23,3.9436,3.9436,3.9599,3.9165,3.9165,225161,4898910,-0.0271,-0.6878,21.7574,0.2603,1873914900,N/A,6552150000,86515000,0,302500000,17.389,2.2967,3.5709,-37.2009,
600519.SH,贵州茅台,2003-10-24,3.9165,3.9057,3.9147,3.8876,3.8876,97100,2091740,-0.0289,-0.7387,21.5421,0.1122,1860072500,N/A,6503750000,86515000,0,302500000,17.2606,2.2797,3.5445,-36.9261,
600519.SH,贵州茅台,2003-10-27,3.8876,3.884,3.8876,3.8189,3.8351,365566,7761245,-0.0524,-1.3488,21.2308,0.4225,1834983150,N/A,6416025000,86515000,0,302500000,17.0277,2.249,3.4967,-36.428,
600519.SH,贵州茅台,2003-10-28,3.8351,3.8333,3.9147,3.8333,3.8568,298328,6367834,0.0217,0.5658,21.3451,0.3448,1845364950,N/A,6452325000,86515000,0,302500000,17.1241,2.2617,3.5164,-36.6341,
600519.SH,贵州茅台,2003-10-29,3.8568,3.8568,3.9816,3.8568,3.9762,708496,15341314,0.1193,3.0942,21.6534,0.8189,1902464850,N/A,6651975000,86515000,0,302500000,17.6539,2.3317,3.6253,-37.7677,
600519.SH,贵州茅台,2003-10-30,3.9762,3.9961,4.0322,3.9436,3.9925,930982,20522203,0.0163,0.4093,22.0436,1.0761,1910251200,N/A,6679200000,86515000,0,302500000,17.7262,2.3412,3.6401,-37.9222,
600519.SH,贵州茅台,2003-10-31,3.9925,4.0684,4.0684,3.9834,4.0485,578462,12895253,0.0561,1.404,22.2923,0.6686,1937070850,N/A,6772975000,86515000,0,302500000,17.9751,2.3741,3.6912,-38.4547,
600519.SH,贵州茅台,2003-11-03,4.0485,4.1009,4.1263,4.0377,4.1136,487826,11043553,0.0651,1.6079,22.6383,0.5639,1968216250,N/A,6881875000,86515000,0,302500000,18.2641,2.4123,3.7505,-39.073,
600519.SH,贵州茅台,2003-11-04,4.1136,4.1154,4.2673,4.1136,4.2167,1538786,35781199,0.1031,2.5055,23.2529,1.7786,2017529800,N/A,7054300000,86515000,0,302500000,18.7217,2.4727,3.8445,-40.0519,
600519.SH,贵州茅台,2003-11-05,4.2167,4.2022,4.3125,4.1859,4.2637,1731226,40944023,0.047,1.1149,23.6503,2.0011,2040023700,N/A,7132950000,86515000,0,302500000,18.9304,2.5003,3.8874,-40.4985,
600519.SH,贵州茅台,2003-11-06,4.2637,4.28,4.2854,4.2131,4.2366,627370,14718968,-0.0271,-0.6361,23.4614,0.7252,2027046450,N/A,7087575000,86515000,0,302500000,18.81,2.4844,3.8627,-40.2408,
600519.SH,贵州茅台,2003-11-07,4.2366,4.2131,4.2311,4.1046,4.1425,749701,17267141,-0.094,-2.2194,23.032,0.8666,1982058650,N/A,6930275000,86515000,0,302500000,18.3925,2.4293,3.7769,-39.3477,
600519.SH,贵州茅台,2003-11-10,4.1425,4.1588,4.1932,4.119,4.1679,276093,6335394,0.0253,0.6111,22.9466,0.3191,1994170750,N/A,6972625000,86515000,0,302500000,18.5049,2.4441,3.8,-39.5882,
600519.SH,贵州茅台,2003-11-11,4.1679,4.1679,4.2221,4.1498,4.204,260167,6018093,0.0362,0.8677,23.1317,0.3007,2011473750,N/A,7033125000,86515000,0,302500000,18.6655,2.4653,3.833,-39.9317,
600519.SH,贵州茅台,2003-11-12,4.204,4.1588,4.2131,4.1588,4.1588,296058,6839594,-0.0452,-1.0753,23.1022,0.3422,1989845000,N/A,6957500000,86515000,0,302500000,18.4648,2.4388,3.7918,-39.5023,
600519.SH,贵州茅台,2003-11-13,4.1588,4.157,4.1805,4.1046,4.1299,210393,4796537,-0.0289,-0.6957,22.798,0.2432,1976002600,N/A,6909100000,86515000,0,302500000,18.3363,2.4218,3.7654,-39.2275,
600519.SH,贵州茅台,2003-11-14,4.1299,4.1226,4.1733,4.0955,4.1588,227357,5200996,0.0289,0.7005,22.8759,0.2628,1989845000,N/A,6957500000,86515000,0,302500000,18.4648,2.4388,3.7918,-39.5023,
600519.SH,贵州茅台,2003-11-17,4.1588,4.1733,4.1805,4.1371,4.1534,180028,4141789,-0.0054,-0.1304,23.0064,0.2081,1987249550,N/A,6948425000,86515000,0,302500000,18.4407,2.4356,3.7868,-39.4508,
600519.SH,贵州茅台,2003-11-18,4.1534,4.1588,4.1588,4.1046,4.1136,244993,5590828,-0.0398,-0.9578,22.8204,0.2832,1968216250,N/A,6881875000,86515000,0,302500000,18.2641,2.4123,3.7505,-39.073,
600519.SH,贵州茅台,2003-11-19,4.1136,4.1136,4.157,4.0883,4.1498,314682,7192949,0.0362,0.8791,22.8578,0.3637,1985519250,N/A,6942375000,86515000,0,302500000,18.4246,2.4335,3.7835,-39.4165,
600519.SH,贵州茅台,2003-11-20,4.1498,4.1317,4.1895,4.1226,4.1679,498785,11467710,0.0181,0.4357,22.9913,0.5765,1994170750,N/A,6972625000,86515000,0,302500000,18.5049,2.4441,3.8,-39.5882,
600519.SH,贵州茅台,2003-11-21,4.1679,4.2275,4.2311,4.1425,4.1552,182592,4207140,-0.0127,-0.3037,23.0412,0.2111,1988114700,N/A,6951450000,86515000,0,302500000,18.4487,2.4367,3.7885,-39.468,
600519.SH,贵州茅台,2003-11-24,4.1552,4.1733,4.2131,4.1226,4.2058,249784,5751645,0.0506,1.2185,23.0265,0.2887,2012338900,N/A,7036150000,86515000,0,302500000,18.6735,2.4664,3.8346,-39.9489,
600519.SH,贵州茅台,2003-11-25,4.2058,4.2131,4.2131,4.1498,4.1932,334901,7752298,-0.0127,-0.3009,23.148,0.3871,2006282850,N/A,7014975000,86515000,0,302500000,18.6173,2.4589,3.8231,-39.8286,
600519.SH,贵州茅台,2003-11-26,4.1932,4.1588,4.204,4.1407,4.195,340195,7832142,0.0018,0.0431,23.0225,0.3932,2007148000,N/A,7018000000,86515000,0,302500000,18.6253,2.46,3.8247,-39.8458,
600519.SH,贵州茅台,2003-11-27,4.195,4.1751,4.2474,4.1462,4.1679,584705,13553445,-0.0271,-0.6466,23.18,0.6758,1994170750,N/A,6972625000,86515000,0,302500000,18.5049,2.4441,3.8,-39.5882,
600519.SH,贵州茅台,2003-11-28,4.1679,4.1751,4.1751,4.1317,4.1552,310480,7138329,-0.0127,-0.3037,22.9913,0.3589,1988114700,N/A,6951450000,86515000,0,302500000,18.4487,2.4367,3.7885,-39.468,
600519.SH,贵州茅台,2003-12-01,4.1552,4.2131,4.2131,4.1317,4.1606,876473,20159528,0.0054,0.1305,23.0007,1.0131,1990710150,N/A,6960525000,86515000,0,302500000,18.4728,2.4399,3.7934,-39.5195,
600519.SH,贵州茅台,2003-12-02,4.1606,4.1932,4.2058,4.1588,4.1914,694387,16075321,0.0307,0.7388,23.1504,0.8026,2005417700,N/A,7011950000,86515000,0,302500000,18.6093,2.4579,3.8214,-39.8115,
600519.SH,贵州茅台,2003-12-03,4.1914,4.204,4.3035,4.1914,4.2528,1357229,31788191,0.0615,1.4668,23.4214,1.5688,2034832800,N/A,7114800000,86515000,0,302500000,18.8822,2.4939,3.8775,-40.3954,
